"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p.x" "gene_name" "description" "chromosome_name" "start_position" "end_position" "strand" "genes" "logFC" "logCPM" "LR" "p.y" "FDR" "CFDR"
"ENSGACG00000000009" "scaffold_89-11" "scaffold_89" 14499 14695 2.35 2.1e-05 "eif6" "eukaryotic translation initiation factor 6 [Source:ZFIN;Acc:ZDB-GENE-031118-110]" "scaffold_89" 54931 58754 1 "ENSGACG00000000009" 0.159840865555163 4.601290784442 2.8603960325634 0.0907851443031859 0.99957234361132 0.404835722335176
"ENSGACG00000000064" "scaffold_99-78" "scaffold_99" 137897 138093 2.91 1.43e-05 "nup210" "nucleoporin 210 [Source:ZFIN;Acc:ZDB-GENE-050208-132]" "scaffold_99" 120823 140801 -1 "ENSGACG00000000064" -0.210380353891231 4.11856142270991 2.86922253199597 0.0902884765066264 0.99957234361132 0.403100641218615
"ENSGACG00000000075" "scaffold_99-31" "scaffold_99" 246165 246361 2.54 8.34e-07 "BICD2 (1 of 2)" "bicaudal D homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17208]" "scaffold_99" 201535 229070 1 "ENSGACG00000000075" -0.188520048496586 4.65646371409131 2.80803064580163 0.0937934522969818 0.99957234361132 0.414933857319338
"ENSGACG00000000078" "scaffold_95-7" "scaffold_95" 139724 139920 3.39 2.6e-18 "abcd3a" "ATP-binding cassette, sub-family D (ALD), member 3a [Source:ZFIN;Acc:ZDB-GENE-040426-2868]" "scaffold_95" 170528 194903 1 "ENSGACG00000000078" 0.000435762851649312 5.22596336739425 2.67214045699404e-05 0.995875533613545 0.99957234361132 0.999832494075397
"ENSGACG00000000079" "scaffold_99-31" "scaffold_99" 246165 246361 2.54 8.34e-07 "FGD3" "FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]" "scaffold_99" 263423 274542 1 "ENSGACG00000000079" -0.0737724017192313 5.08718749034118 0.490024544357102 0.483916355976077 0.99957234361132 0.97423005185608
"ENSGACG00000000245" "scaffold_369-4" "scaffold_369" 14453 14649 2.5 3.27e-05 "CNNM1 (1 of 2)" "cyclin and CBS domain divalent metal cation transport mediator 1 [Source:HGNC Symbol;Acc:HGNC:102]" "scaffold_369" 7860 14778 1 "ENSGACG00000000245" 0.106707121021433 4.44378626509816 0.756770608423199 0.384341045796656 0.99957234361132 0.922021868836548
"ENSGACG00000000319" "scaffold_27-543" "scaffold_27" 125037 125233 2.71 9.4e-05 "CAMK1 (1 of 2)" "calcium/calmodulin-dependent protein kinase I [Source:HGNC Symbol;Acc:HGNC:1459]" "scaffold_27" 105400 129142 1 "ENSGACG00000000319" -0.0377337232771244 4.83857292309323 0.130426072646657 0.717990680665445 0.99957234361132 0.999832494075397
"ENSGACG00000000340" "scaffold_27-414" "scaffold_27" 203807 204003 2.2 4.02e-05 "sort1a" "sortilin 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2329]" "scaffold_27" 199692 216747 1 "ENSGACG00000000340" 0.0698201974498004 4.50491690381718 0.274219141605847 0.600515475945863 0.99957234361132 0.999832494075397
"ENSGACG00000000371" "scaffold_27-692" "scaffold_27" 566670 566866 3 8.93e-05 "FAM72B" "family with sequence similarity 72, member B [Source:HGNC Symbol;Acc:HGNC:24805]" "scaffold_27" 609206 610587 -1 "ENSGACG00000000371" 0.0814312410411467 1.13926445688098 0.157635354103463 0.691342985621911 0.99957234361132 0.999832494075397
"ENSGACG00000000374" "scaffold_27-735" "scaffold_27" 643352 643548 3.46 5.18e-06 "srgap2a" "SLIT-ROBO Rho GTPase activating protein 2a [Source:ZFIN;Acc:ZDB-GENE-060915-2]" "scaffold_27" 640306 652975 1 "ENSGACG00000000374" -0.0517734123836748 5.78212844305245 0.211181633242148 0.645842824355254 0.99957234361132 0.999832494075397
"ENSGACG00000000472" "scaffold_27-285" "scaffold_27" 988140 988336 2.88 2.08e-08 "slc11a2" "solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2 [Source:ZFIN;Acc:ZDB-GENE-021115-1]" "scaffold_27" 974085 988021 -1 "ENSGACG00000000472" 0.0571545398550741 3.10546523429155 0.162939062561335 0.686464883057639 0.99957234361132 0.999832494075397
"ENSGACG00000000486" "scaffold_27-285" "scaffold_27" 988140 988336 2.88 2.08e-08 "ANKRD52 (1 of 2)" "ankyrin repeat domain 52 [Source:HGNC Symbol;Acc:HGNC:26614]" "scaffold_27" 989647 999873 1 "ENSGACG00000000486" 0.0352670629450205 4.46723020932849 0.105695755370867 0.745098701602548 0.99957234361132 0.999832494075397
"ENSGACG00000000617" "scaffold_27-327" "scaffold_27" 1411735 1411931 2.52 8.87e-06 "rbms2b" "RNA binding motif, single stranded interacting protein 2b [Source:ZFIN;Acc:ZDB-GENE-040801-51]" "scaffold_27" 1381282 1398439 -1 "ENSGACG00000000617" -0.145838874281557 1.71003614096767 0.575661648150941 0.448017858382298 0.99957234361132 0.959908182962268
"ENSGACG00000000618" "scaffold_27-327" "scaffold_27" 1411735 1411931 2.52 8.87e-06 "lrp1b" "low density lipoprotein receptor-related protein 1b [Source:ZFIN;Acc:ZDB-GENE-030131-7126]" "scaffold_27" 1422503 1481099 1 "ENSGACG00000000618" 0.0895097859179639 8.16318712988239 0.548089851550685 0.459099231765806 0.99957234361132 0.964838726988441
"ENSGACG00000000653" "scaffold_27-341" "scaffold_27" 1598003 1598199 2.18 1.78e-05 "itpr1a" "inositol 1,4,5-triphosphate receptor, type 1a [Source:ZFIN;Acc:ZDB-GENE-070604-3]" "scaffold_27" 1551688 1602804 1 "ENSGACG00000000653" 0.169792236298145 5.08770634158174 1.44352487652936 0.229569789466506 0.99957234361132 0.749996172793059
"ENSGACG00000000698" "scaffold_47-56" "scaffold_47" 6926 7122 2.22 1.8e-05 "GAL3ST4" "galactose-3-O-sulfotransferase 4 [Source:HGNC Symbol;Acc:HGNC:24145]" "scaffold_47" 7870 11109 1 "ENSGACG00000000698" 0.0853082527722327 4.06078623631453 0.703603030698831 0.401575665695938 0.99957234361132 0.934249103221899
"ENSGACG00000000730" "scaffold_47-41" "scaffold_47" 205491 205687 2.34 1.31e-07 "" "" "scaffold_47" 184282 185445 1 "ENSGACG00000000730" -0.421852305158965 0.540038381948839 0.792921502375883 0.373218186756452 0.99957234361132 0.913974399281114
"ENSGACG00000000731" "scaffold_47-41" "scaffold_47" 205491 205687 2.34 1.31e-07 "zgc:92664" "zgc:92664 [Source:ZFIN;Acc:ZDB-GENE-040718-119]" "scaffold_47" 211154 214347 -1 "ENSGACG00000000731" -0.0460608358992774 3.50218978388552 0.175082950248731 0.675633380497761 0.99957234361132 0.999832494075397
"ENSGACG00000000751" "scaffold_47-121" "scaffold_47" 276710 276906 7.77 5.25e-13 "mtmr1b" "myotubularin related protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-48]" "scaffold_47" 272139 283390 -1 "ENSGACG00000000751" 0.0905570723071282 4.63279388242595 1.10447524616706 0.293286068371336 0.99957234361132 0.840486261900726
"ENSGACG00000000769" "scaffold_177-5" "scaffold_177" 102982 103178 3.96 1.4e-06 "elfn2" "extracellular leucine-rich repeat and fibronectin type III domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-080327-26]" "scaffold_177" 105895 110487 1 "ENSGACG00000000769" -0.147643727339551 3.49500076497838 0.535629843681114 0.464249525488143 0.99957234361132 0.96708915683714
"ENSGACG00000000877" "scaffold_47-129" "scaffold_47" 1185357 1185553 4.01 4.89e-06 "FOCAD" "focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]" "scaffold_47" 1181030 1212465 1 "ENSGACG00000000877" -0.0326104753902076 5.0884801123126 0.124872123425256 0.723809199828161 0.99957234361132 0.999832494075397
"ENSGACG00000000943" "scaffold_134-2" "scaffold_134" 137409 137605 17.93 1.09e-15 "" "" "scaffold_134" 68828 95132 1 "ENSGACG00000000943" 0.215972883622898 3.75598124201132 0.814332399426085 0.366842467620873 0.99957234361132 0.908964664298214
"ENSGACG00000000953" "scaffold_134-2" "scaffold_134" 137409 137605 17.93 1.09e-15 "" "" "scaffold_134" 217772 218859 1 "ENSGACG00000000953" -0.0614543488245048 0.147941478674279 0.0150446995674862 0.902378845084431 0.99957234361132 0.999832494075397
"ENSGACG00000001103" "scaffold_150-21" "scaffold_150" 154522 154718 2.02 2.76e-05 "ogdha" "oxoglutarate (alpha-ketoglutarate) dehydrogenase a (lipoamide) [Source:ZFIN;Acc:ZDB-GENE-030131-2143]" "scaffold_150" 144362 160118 1 "ENSGACG00000001103" 0.0184611289643033 6.71878835848548 0.0494659891659257 0.82399511100148 0.99957234361132 0.999832494075397
"ENSGACG00000001238" "scaffold_181-7" "scaffold_181" 119350 119546 2.94 2.94e-06 "pdia5" "protein disulfide isomerase family A, member 5 [Source:ZFIN;Acc:ZDB-GENE-030521-5]" "scaffold_181" 80653 94085 -1 "ENSGACG00000001238" -0.0448490126199179 3.91138970586889 0.0968525244562706 0.755639930596034 0.99957234361132 0.999832494075397
